"ID";"Date";"Price";"Amount"
4655;2014-07-16;720;1
4655;2014-07-16;460;1
7049;2014-07-16;720;1
7049;2014-07-16;160;1
7050;2014-07-16;320;1
7050;2014-07-16;720;1
8264;2014-07-16;520;1
8264;2014-07-16;950;1
7375;2014-07-16;2000;1
8373;2014-07-16;880;1
9783;2014-07-16;720;1
6999;2014-07-16;1040;1
9561;2014-07-16;1040;1
4494;2014-07-16;1040;1
4928;2014-07-16;1150;1
5188;2014-07-16;720;1
8218;2014-07-16;720;1
13193;2014-07-16;1000;1
4679;2014-07-16;720;1
4679;2014-07-16;460;1
5018;2014-07-16;1200;1
5019;2014-07-16;1200;1
4625;2014-07-16;1040;1
19984;2014-07-16;950;1
19985;2014-07-16;1200;1
4953;2014-07-16;520;1
9632;2014-07-16;880;1
9632;2014-07-16;950;1
11421;2014-07-16;950;1
11421;2014-07-16;880;1
5773;2014-07-16;880;1
4557;2014-07-16;1150;1
4557;2014-07-16;400;1
5163;2014-07-16;1150;1
16280;2014-07-16;400;1
4919;2014-07-16;1150;1
5186;2014-07-16;1150;1
8244;2014-07-16;1150;1
19986;2014-07-16;1150;1
11674;2014-07-16;460;1
19987;2014-07-16;850;1
19988;2014-07-16;850;1
4553;2014-07-16;520;1
4553;2014-07-16;400;1
4554;2014-07-16;520;1
4581;2014-07-16;520;1
4581;2014-07-16;950;1
16350;2014-07-16;1150;1
16351;2014-07-16;1200;1
16351;2014-07-16;1150;1
19989;2014-07-16;950;1
8226;2014-07-16;460;1
8226;2014-07-16;160;1
5086;2014-07-16;460;1
5087;2014-07-16;460;1
11382;2014-07-16;880;1
11382;2014-07-16;950;1
4674;2014-07-16;720;1
4675;2014-07-16;720;1
5652;2014-07-16;1040;1
9602;2014-07-16;880;1
13123;2014-07-16;460;1
5116;2014-07-16;520;1
5116;2014-07-16;950;1
16609;2014-07-16;940;1
5116;2014-07-16;600;1
8265;2014-07-16;520;1
8265;2014-07-16;950;1
16609;2014-07-16;470;1
7373;2014-07-16;1000;1
10261;2014-07-16;1040;1
5735;2014-07-16;1000;1
5737;2014-07-16;1000;1
13608;2014-07-16;1900;1
5209;2014-07-16;950;1
5209;2014-07-16;1150;1
5047;2014-07-16;1150;1
5047;2014-07-16;950;1
7196;2014-07-16;1200;1
7196;2014-07-16;640;1
5015;2014-07-16;640;1
5015;2014-07-16;1040;1
5016;2014-07-16;880;1
5016;2014-07-16;520;1
5242;2014-07-16;520;1
4550;2014-07-16;520;1
6933;2014-07-16;720;1
6933;2014-07-16;400;1
11387;2014-07-16;1150;1
11386;2014-07-16;1150;1
5603;2014-07-16;880;1
5175;2014-07-16;460;1
5176;2014-07-16;460;1
5223;2014-07-16;460;1
4716;2014-07-16;880;1
4716;2014-07-16;950;1
9574;2014-07-16;1150;1
9573;2014-07-16;1150;1
5273;2014-07-16;880;1
16322;2014-07-16;880;1
5274;2014-07-16;880;1
5107;2014-07-16;1150;1
4651;2014-07-16;520;1
4651;2014-07-16;1000;1
4652;2014-07-16;1000;1
4652;2014-07-16;520;1
8453;2014-07-16;400;1
8206;2014-07-16;1000;1
19992;2014-07-16;600;1
4701;2014-07-16;880;1
13120;2014-07-16;1000;1
7311;2014-07-16;1000;1
16331;2014-07-16;850;1
5305;2014-07-16;850;1
13431;2014-07-16;520;1
13432;2014-07-16;520;1
19993;2014-07-16;1150;1
19994;2014-07-16;1150;1
5300;2014-07-16;1000;1
5299;2014-07-16;1000;1
9605;2014-07-16;600;1
9605;2014-07-16;480;1
6956;2014-07-16;480;1
6956;2014-07-16;600;1
16338;2014-07-16;1200;1
9784;2014-07-16;1200;1
4615;2014-07-16;880;1
4615;2014-07-16;520;1
4615;2014-07-16;400;1
4616;2014-07-16;200;1
4616;2014-07-16;520;1
4616;2014-07-16;880;1
16637;2014-07-16;200;1
13163;2014-07-16;520;1
13163;2014-07-16;950;1
9772;2014-07-16;950;1
9772;2014-07-16;520;1
9771;2014-07-16;520;1
9771;2014-07-16;950;1
19995;2014-07-16;2000;1
19996;2014-07-16;950;1
5509;2014-07-16;1150;1
5977;2014-07-16;1150;1
5991;2014-07-16;1200;1
5990;2014-07-16;950;1
5083;2014-07-16;1150;1
5082;2014-07-16;1150;1
8706;2014-07-16;880;1
9467;2014-07-16;880;1
13171;2014-07-16;1150;1
13172;2014-07-16;1150;1
11439;2014-07-16;320;1
11439;2014-07-16;720;1
4607;2014-07-16;880;1
8393;2014-07-16;720;1
8417;2014-07-16;460;1
8417;2014-07-16;850;1
8417;2014-07-16;300;1
4957;2014-07-16;880;1
20005;2014-07-16;880;1
4956;2014-07-16;880;1
4654;2014-07-16;1200;1
6941;2014-07-16;880;1
8181;2014-07-16;880;1
6939;2014-07-16;880;1
4582;2014-07-16;880;1
16340;2014-07-16;880;1
16341;2014-07-16;880;1
16334;2014-07-16;880;1
7399;2014-07-16;950;1
7400;2014-07-16;950;1
11408;2014-07-16;880;1
16302;2014-07-16;880;1
20007;2014-07-16;720;1
20007;2014-07-16;460;1
4572;2014-07-16;880;1
4572;2014-07-16;1150;1
5238;2014-07-16;1150;1
8477;2014-07-16;1150;1
8476;2014-07-16;1150;1
20010;2014-07-16;1040;1
4568;2014-07-16;1000;1
4569;2014-07-16;1000;1
5054;2014-07-16;520;1
5055;2014-07-16;520;1
4669;2014-07-16;460;1
4669;2014-07-16;1000;1
8209;2014-07-16;1200;1
9548;2014-07-16;950;1
16319;2014-07-16;400;1
16320;2014-07-16;400;1
13184;2014-07-16;720;1
13183;2014-07-16;720;1
16509;2014-07-16;600;1
13562;2014-07-16;2400;1
13208;2014-07-16;1040;1
13209;2014-07-16;1040;1
11410;2014-07-16;880;1
13106;2014-07-16;880;1
20011;2014-07-16;880;1
20012;2014-07-16;880;1
4837;2014-07-16;400;1
16604;2014-07-16;400;1
11649;2014-07-16;1200;1
11649;2014-07-16;640;1
20013;2014-07-16;1200;1
16658;2014-07-16;950;1
16657;2014-07-16;950;1
5141;2014-07-16;720;1
5141;2014-07-16;850;1
8227;2014-07-16;640;1
11417;2014-07-16;520;1
11418;2014-07-16;640;1
18922;2014-07-16;780;1
20023;2014-07-22;340;1
20026;2014-07-23;900;1
20029;2014-07-30;980;1
19835;2014-07-31;780;1
20031;2014-08-02;780;1
14693;2014-08-03;940;1
14693;2014-08-03;780;1
11806;2014-08-06;780;1
20037;2014-08-06;680;1
16659;2014-08-07;740;1
19935;2014-08-09;940;1
20045;2014-08-12;900;1
15433;2014-08-15;720;1
15433;2014-08-15;700;1
20054;2014-08-16;1680;1
12693;2014-08-18;780;1
12693;2014-08-18;980;1
20062;2014-08-19;2250;1
12711;2014-08-20;700;1
11387;2014-08-21;1150;1
19529;2014-08-21;860;1
18010;2014-08-21;680;1
20079;2014-08-22;780;1
20080;2014-08-22;2580;1
19512;2014-08-24;780;1
16945;2014-08-25;940;1
20106;2014-08-26;780;1
18357;2014-08-27;860;1
10971;2014-08-28;800;1
20153;2014-08-28;900;1
20164;2014-08-28;800;1
20166;2014-08-29;900;1
20175;2014-08-30;900;1
20177;2014-08-31;840;1
10796;2014-09-01;680;1
10796;2014-09-01;470;1
11177;2014-09-02;860;1
20221;2014-09-02;850;1
20222;2014-09-02;1150;1
20223;2014-09-02;2080;1
16687;2014-09-02;1500;1
16686;2014-09-02;1500;1
5042;2014-09-02;720;1
5042;2014-09-02;850;1
5041;2014-09-02;850;1
5041;2014-09-02;720;1
15191;2014-09-02;780;1
13434;2014-09-02;1150;1
9888;2014-09-02;1900;1
20228;2014-09-02;300;1
9846;2014-09-02;450;1
11422;2014-09-02;640;1
20232;2014-09-02;2100;1
5145;2014-09-02;520;1
5145;2014-09-02;950;1
20239;2014-09-02;950;1
5290;2014-09-02;850;1
7012;2014-09-02;1150;1
7011;2014-09-02;1150;1
7261;2014-09-02;950;1
7261;2014-09-02;1150;1
9622;2014-09-02;1150;1
19718;2014-09-03;1560;1
20260;2014-09-03;720;1
20260;2014-09-03;460;1
20260;2014-09-03;850;1
20260;2014-09-03;300;1
20261;2014-09-03;320;1
9906;2014-09-03;520;1
16521;2014-09-03;640;1
16522;2014-09-03;640;1
16507;2014-09-03;880;1
16506;2014-09-03;880;1
9907;2014-09-03;520;1
15941;2014-09-03;780;1
15941;2014-09-03;980;1
16854;2014-09-04;450;1
20277;2014-09-04;880;1
20277;2014-09-04;520;1
20277;2014-09-04;950;1
20277;2014-09-04;400;1
20278;2014-09-04;400;1
20278;2014-09-04;950;1
20278;2014-09-04;520;1
20278;2014-09-04;880;1
16488;2014-09-04;1040;1
16488;2014-09-04;640;1
16488;2014-09-04;1500;1
16488;2014-09-04;420;1
16487;2014-09-04;420;1
16487;2014-09-04;1500;1
16487;2014-09-04;640;1
16487;2014-09-04;1040;1
4795;2014-09-04;1040;1
4932;2014-09-04;520;1
4932;2014-09-04;1000;1
9785;2014-09-04;720;1
20291;2014-09-04;520;1
20293;2014-09-04;640;1
9787;2014-09-04;520;1
9788;2014-09-04;520;1
20294;2014-09-04;300;1
4659;2014-09-04;300;1
20295;2014-09-04;200;1
20296;2014-09-04;3000;1
5218;2014-09-04;460;1
7006;2014-09-04;880;1
7005;2014-09-04;1040;1
20297;2014-09-04;950;1
20298;2014-09-04;950;1
4879;2014-09-04;880;1
4878;2014-09-04;880;1
8444;2014-09-05;1040;1
8443;2014-09-05;880;1
16497;2014-09-05;1500;1
20304;2014-09-05;460;1
13398;2014-09-05;460;1
7195;2014-09-05;460;1
8494;2014-09-05;1280;1
5279;2014-09-05;1000;1
11675;2014-09-05;850;1
5070;2014-09-05;1150;1
20307;2014-09-05;1000;1
20308;2014-09-05;1000;1
20309;2014-09-05;1250;1
20310;2014-09-05;1000;1
20311;2014-09-05;1040;1
20311;2014-09-05;400;1
20312;2014-09-05;880;1
15191;2014-09-06;780;1
16505;2014-09-07;550;1
11177;2014-09-08;900;1
16518;2014-09-08;1040;1
16519;2014-09-08;1040;1
18824;2014-09-08;780;1
19594;2014-09-08;800;1
18922;2014-09-09;860;1
18922;2014-09-09;780;1
17061;2014-09-09;940;1
10971;2014-09-10;700;1
14713;2014-09-10;680;1
20386;2014-09-10;780;1
13562;2014-09-11;1280;1
5991;2014-09-11;1200;1
9622;2014-09-11;950;1
20378;2014-09-11;1150;1
20377;2014-09-11;1150;1
16483;2014-09-11;640;1
16483;2014-09-11;1500;1
9623;2014-09-11;450;1
8223;2014-09-11;450;1
20375;2014-09-11;880;1
11399;2014-09-11;640;1
18785;2014-09-11;350;1
20366;2014-09-11;880;1
20367;2014-09-11;200;1
20368;2014-09-11;200;1
9520;2014-09-11;640;1
20370;2014-09-11;1250;1
20371;2014-09-11;920;1
20372;2014-09-11;1000;1
13488;2014-09-11;1000;1
5778;2014-09-11;400;1
17068;2014-09-11;640;1
17068;2014-09-11;600;1
20360;2014-09-11;2300;1
4706;2014-09-11;880;1
9849;2014-09-11;520;1
20361;2014-09-11;720;1
20365;2014-09-11;640;1
20362;2014-09-11;640;1
11600;2014-09-11;640;1
20363;2014-09-11;640;1
20364;2014-09-11;640;1
11385;2014-09-11;1200;1
16905;2014-09-11;400;1
20399;2014-09-11;680;1
8169;2014-09-11;1000;1
4648;2014-09-11;1600;1
4604;2014-09-11;1150;1
4603;2014-09-11;1150;1
20407;2014-09-11;1040;1
12119;2014-09-11;420;1
8223;2014-09-11;450;1
9623;2014-09-11;450;1
16684;2014-09-12;840;1
20420;2014-09-12;1000;1
20421;2014-09-12;1000;1
14213;2014-09-12;2220;1
8180;2014-09-12;640;1
13173;2014-09-12;640;1
20438;2014-09-13;1680;1
20441;2014-09-13;450;1
20442;2014-09-13;580;1
20454;2014-09-14;580;1
11177;2014-09-15;780;1
11177;2014-09-15;350;1
18488;2014-09-15;780;1
16854;2014-09-15;400;1
11511;2014-09-15;800;1
16323;2014-09-15;850;1
15139;2014-09-15;780;1
15139;2014-09-15;940;1
19529;2014-09-15;720;1
20054;2014-09-15;980;1
20466;2014-09-16;1800;1
17281;2014-09-16;590;1
20475;2014-09-16;980;1
15552;2014-09-16;840;1
18200;2014-09-16;300;1
5609;2014-09-16;170;1
20484;2014-09-17;2000;1
5066;2014-09-18;460;1
5066;2014-09-18;720;1
20492;2014-09-18;720;1
20461;2014-09-18;1280;1
18824;2014-09-19;900;1
20506;2014-09-19;900;1
20505;2014-09-19;940;1
20507;2014-09-19;900;1
12222;2014-09-19;400;1
15311;2014-09-19;580;1
20511;2014-09-19;900;1
20513;2014-09-20;900;1
17172;2014-09-20;700;1
20521;2014-09-20;900;1
17172;2014-09-20;780;1
18708;2014-09-21;900;1
20532;2014-09-21;1110;1
20533;2014-09-21;580;1
20537;2014-09-21;300;1
20546;2014-09-22;840;1
20555;2014-09-23;150;1
8464;2014-09-23;1280;1
20528;2014-09-23;720;1
14219;2014-09-24;1160;1
17621;2014-09-24;580;1
15795;2014-09-25;260;1
20586;2014-09-25;540;1
20586;2014-09-25;270;1
11064;2014-09-25;740;1
20597;2014-09-25;1040;1
12445;2014-09-25;900;1
12445;2014-09-25;800;1
19522;2014-09-26;1080;1
13639;2014-09-27;840;1
20613;2014-09-27;400;1
20618;2014-09-28;100;1
20621;2014-09-28;860;1
20621;2014-09-28;900;1
20625;2014-09-28;900;1
17036;2014-09-29;900;1
18488;2014-09-29;1350;1
12431;2014-09-29;300;1
11177;2014-09-30;940;1
19489;2014-09-30;1800;1
19489;2014-09-30;900;1
13138;2014-09-30;300;1
13138;2014-09-30;250;1
16943;2014-10-01;1170;1
20644;2014-10-01;400;1
13138;2014-10-01;50;1
16659;2014-10-02;1160;1
4814;2014-10-02;460;1
4815;2014-10-02;460;1
12208;2014-10-02;260;1
13138;2014-10-02;50;1
20660;2014-10-02;780;1
20661;2014-10-02;540;1
20662;2014-10-02;780;1
20664;2014-10-02;100;1
20669;2014-10-03;720;1
19522;2014-10-03;1260;1
20670;2014-10-03;400;1
5200;2014-10-03;1150;1
19501;2014-10-03;1260;1
19501;2014-10-03;840;1
12478;2014-10-03;780;1
20681;2014-10-04;900;1
15246;2014-10-04;800;1
20684;2014-10-04;580;1
19081;2014-10-04;580;1
20177;2014-10-05;580;1
20688;2014-10-05;100;1
16768;2014-10-05;900;1
15328;2014-10-05;360;1
18482;2014-10-05;1800;1
18482;2014-10-05;1680;1
20689;2014-10-05;50;1
20692;2014-10-05;100;1
16960;2014-10-06;2400;1
16960;2014-10-06;2400;1
18740;2014-10-06;900;1
20698;2014-10-06;580;1
18740;2014-10-06;780;1
19356;2014-10-06;700;1
20080;2014-10-06;2520;1
20692;2014-10-06;50;1
20709;2014-10-06;580;1
20711;2014-10-06;50;1
16659;2014-10-06;900;1
20715;2014-10-06;740;1
13103;2014-10-06;250;1
20718;2014-10-06;800;1
16402;2014-10-07;840;1
19181;2014-10-07;780;1
19181;2014-10-07;780;1
20735;2014-10-08;780;1
20737;2014-10-08;780;1
20755;2014-10-08;360;1
20763;2014-10-09;1260;1
13680;2014-10-10;1480;1
20776;2014-10-10;660;1
20780;2014-10-11;800;1
19522;2014-10-11;720;1
11177;2014-10-11;600;1
19081;2014-10-11;1260;1
19081;2014-10-11;900;1
20031;2014-10-12;900;1
20788;2014-10-12;900;1
12478;2014-10-12;400;1
12478;2014-10-12;420;1
12478;2014-10-12;400;1
13720;2014-10-13;580;1
20792;2014-10-13;580;1
20794;2014-10-13;780;1
20798;2014-10-13;440;1
18687;2014-10-14;580;1
20807;2014-10-14;540;1
14693;2014-10-14;900;1
20820;2014-10-15;580;1
20821;2014-10-15;1680;1
11749;2014-10-15;840;1
20767;2014-10-15;1280;1
20833;2014-10-16;360;1
20833;2014-10-16;720;1
20842;2014-10-16;780;1
19011;2014-10-17;580;1
20855;2014-10-17;940;1
20856;2014-10-17;780;1
19059;2014-10-17;1950;1
11234;2014-10-17;1950;1
18785;2014-10-18;350;1
11116;2014-10-18;580;1
20871;2014-10-18;780;1
20873;2014-10-18;780;1
11512;2014-10-18;740;1
10842;2014-10-18;840;1
20883;2014-10-19;580;1
20878;2014-10-19;450;1
12929;2014-10-20;800;1
12929;2014-10-20;800;1
19059;2014-10-20;780;1
20907;2014-10-21;780;1
19718;2014-10-21;1880;1
20916;2014-10-21;840;1
20923;2014-10-21;580;1
20927;2014-10-21;900;1
20909;2014-10-21;840;1
20935;2014-10-22;940;1
16650;2014-10-22;580;1
15013;2014-10-22;720;1
20946;2014-10-22;390;1
20950;2014-10-23;780;1
12124;2014-10-23;1410;1
20963;2014-10-24;840;1
17061;2014-10-24;900;1
13260;2014-10-24;700;1
20982;2014-10-25;900;1
20715;2014-10-26;840;1
20989;2014-10-26;800;1
19692;2014-10-26;840;1
17591;2014-10-26;580;1
13717;2014-10-27;220;1
20995;2014-10-27;500;1
20998;2014-10-27;200;1
21004;2014-10-27;800;1
21004;2014-10-27;840;1
21004;2014-10-27;840;1
21010;2014-10-28;400;1
21004;2014-10-28;580;1
20995;2014-10-28;160;1
21014;2014-10-28;250;1
13658;2014-10-28;840;1
21015;2014-10-28;200;1
12641;2014-10-29;1160;1
20995;2014-10-29;720;1
21022;2014-10-29;580;1
21023;2014-10-29;660;1
21029;2014-10-29;540;1
14024;2014-10-29;580;1
21034;2014-10-29;580;1
21040;2014-10-30;840;1
17641;2014-10-30;900;1
21043;2014-10-30;840;1
21044;2014-10-30;200;1
21046;2014-10-30;200;1
21015;2014-10-31;200;1
21061;2014-10-31;290;1
13069;2014-10-31;150;1
19081;2014-10-31;800;1
12831;2014-10-31;1160;1
21046;2014-10-31;200;1
18006;2014-11-01;580;1
21081;2014-11-01;1110;1
11389;2014-11-02;940;1
20177;2014-11-02;580;1
21097;2014-11-02;300;1
21100;2014-11-03;400;1
21046;2014-11-03;200;1
11226;2014-11-03;440;1
21101;2014-11-03;2700;1
21109;2014-11-03;1200;1
20990;2014-11-03;400;1
20209;2014-11-03;840;1
14760;2014-11-04;400;1
15255;2014-11-04;720;1
19666;2014-11-05;840;1
21099;2014-11-05;780;1
21143;2014-11-05;800;1
21127;2014-11-05;400;1
12943;2014-11-05;520;1
21147;2014-11-06;180;1
21161;2014-11-06;980;1
20998;2014-11-06;200;1
21033;2014-11-06;1680;1
21168;2014-11-07;800;1
17061;2014-11-07;980;1
21172;2014-11-07;800;1
15191;2014-11-07;900;1
18134;2014-11-07;840;1
21139;2014-11-07;800;1
21184;2014-11-08;800;1
12039;2014-11-09;440;1
17391;2014-11-09;1430;1
21046;2014-11-09;200;1
21184;2014-11-09;800;1
21196;2014-11-09;450;1
16803;2014-11-09;280;1
16650;2014-11-10;500;1
17329;2014-11-10;1000;1
21221;2014-11-11;900;1
21217;2014-11-11;900;1
15944;2014-11-12;400;1
21259;2014-11-12;720;1
21260;2014-11-12;780;1
12157;2014-11-13;500;1
21273;2014-11-13;200;1
12520;2014-11-13;800;1
18535;2014-11-13;130;1
12520;2014-11-13;1680;1
21286;2014-11-14;150;1
12758;2014-11-14;280;1
21046;2014-11-14;150;1
21260;2014-11-14;840;1
11657;2014-11-14;300;1
21315;2014-11-15;300;1
19522;2014-11-15;580;1
21324;2014-11-16;740;1
21324;2014-11-16;940;1
21103;2014-11-16;780;1
21324;2014-11-16;780;1
21331;2014-11-16;800;1
19081;2014-11-17;450;1
21343;2014-11-17;800;1
21348;2014-11-17;840;1
19533;2014-11-17;1680;1
20973;2014-11-17;840;1
21286;2014-11-18;720;1
17641;2014-11-18;300;1
21352;2014-11-18;1000;1
21352;2014-11-18;1000;1
11511;2014-11-18;280;1
21361;2014-11-18;740;1
21159;2014-11-18;1680;1
16971;2014-11-19;500;1
5609;2014-11-19;270;1
20660;2014-11-19;800;1
21392;2014-11-20;560;1
12157;2014-11-20;350;1
14810;2014-11-20;900;1
21397;2014-11-20;580;1
17904;2014-11-20;800;1
21403;2014-11-21;2760;1
13917;2014-11-22;270;1
21417;2014-11-22;1960;1
20031;2014-11-22;980;1
11064;2014-11-22;110;1
17675;2014-11-23;600;1
21433;2014-11-23;520;1
21436;2014-11-24;980;1
18593;2014-11-24;900;1
21437;2014-11-24;580;1
14886;2014-11-24;980;1
21046;2014-11-24;270;1
21441;2014-11-24;580;1
21449;2014-11-24;80;1
21453;2014-11-24;780;1
21157;2014-11-25;700;1
21466;2014-11-25;80;1
19522;2014-11-25;800;1
21473;2014-11-26;1170;1
12859;2014-11-26;160;1
17330;2014-11-26;350;1
14886;2014-11-26;980;1
14022;2014-11-26;580;1
14022;2014-11-26;440;1
17281;2014-11-26;610;1
21507;2014-11-27;840;1
16214;2014-11-27;740;1
21520;2014-11-28;700;1
21526;2014-11-28;720;1
17281;2014-11-29;470;1
21537;2014-11-29;450;1
13392;2014-11-30;300;1
21546;2014-11-30;720;1
20907;2014-12-01;900;1
21564;2014-12-01;600;1
13639;2014-12-01;840;1
21046;2014-12-01;220;1
16659;2014-12-01;940;1
21606;2014-12-01;540;1
21614;2014-12-01;320;1
21622;2014-12-01;100;1
19638;2014-12-01;390;1
20788;2014-12-01;940;1
19638;2014-12-01;390;1
21641;2014-12-02;150;1
11116;2014-12-02;300;1
21661;2014-12-03;940;1
21698;2014-12-04;360;1
21713;2014-12-04;440;1
16096;2014-12-04;798;1
21715;2014-12-04;900;1
16650;2014-12-04;720;1
20456;2014-12-04;1600;1
21721;2014-12-05;870;1
13755;2014-12-05;450;1
21749;2014-12-06;540;1
21661;2014-12-06;940;1
21752;2014-12-06;580;1
20633;2014-12-06;540;1
21760;2014-12-07;400;1
21761;2014-12-07;280;1
16242;2014-12-07;420;1
16242;2014-12-07;390;1
21781;2014-12-08;1680;1
21785;2014-12-08;600;1
17506;2014-12-08;1010;1
16609;2014-12-09;700;1
19764;2014-12-09;580;1
21810;2014-12-09;800;1
21815;2014-12-09;780;1
17410;2014-12-09;280;1
21834;2014-12-09;540;1
21848;2014-12-10;798;1
19522;2014-12-10;1260;1
21856;2014-12-11;840;1
21856;2014-12-11;840;1
18324;2014-12-11;798;1
21489;2014-12-11;940;1
11457;2014-12-12;2760;1
11457;2014-12-12;460;1
21887;2014-12-12;400;1
21888;2014-12-12;1560;1
20998;2014-12-12;160;1
21907;2014-12-12;540;1
21912;2014-12-13;400;1
21922;2014-12-13;450;1
21871;2014-12-13;540;1
14261;2014-12-14;490;1
13139;2014-12-14;580;1
21930;2014-12-14;1596;1
21933;2014-12-14;700;1
21933;2014-12-14;940;1
21934;2014-12-14;840;1
12822;2014-12-15;800;1
15118;2014-12-15;740;1
21966;2014-12-15;740;1
21971;2014-12-15;450;1
21972;2014-12-15;900;1
21975;2014-12-15;798;1
14222;2014-12-15;540;1
19104;2014-12-16;300;1
21998;2014-12-16;740;1
22002;2014-12-16;1596;1
22006;2014-12-16;840;1
22009;2014-12-16;800;1
22025;2014-12-17;1197;1
22037;2014-12-17;780;1
19744;2014-12-17;798;1
19935;2014-12-17;900;1
22041;2014-12-17;920;1
22058;2014-12-17;780;1
12004;2014-12-17;160;1
22067;2014-12-18;300;1
22068;2014-12-18;1596;1
22007;2014-12-18;1197;1
22074;2014-12-18;798;1
22097;2014-12-19;360;1
22100;2014-12-19;399;1
22101;2014-12-19;720;1
14693;2014-12-19;920;1
13755;2014-12-19;150;1
21661;2014-12-20;940;1
18182;2014-12-20;540;1
18182;2014-12-20;540;1
19081;2014-12-20;640;1
22119;2014-12-20;2100;1
5609;2014-12-20;540;1
10852;2014-12-20;540;1
22129;2014-12-20;1680;1
22133;2014-12-21;1680;1
22137;2014-12-21;740;1
20166;2014-12-21;840;1
22138;2014-12-21;580;1
22146;2014-12-22;320;1
22146;2014-12-22;280;1
18785;2014-12-22;420;1
22158;2014-12-22;780;1
22158;2014-12-22;800;1
22161;2014-12-22;840;1
18701;2014-12-22;420;1
22167;2014-12-23;700;1
22101;2014-12-23;160;1
15657;2014-12-23;840;1
22171;2014-12-23;420;1
15191;2014-12-23;1960;1
22185;2014-12-25;540;1
22188;2014-12-26;840;1
18064;2014-12-27;720;1
22199;2014-12-28;1680;1
14029;2014-12-28;580;1
12119;2014-12-29;560;1
17192;2014-12-29;320;1
21916;2014-12-30;800;1
14810;2014-12-30;720;1
21916;2014-12-30;880;1
22223;2014-12-30;1680;1
17061;2014-12-30;400;1
22223;2014-12-30;1680;1
22242;2014-12-31;160;1
18064;2014-12-31;240;1
21546;2015-01-01;360;1
21546;2015-01-01;780;1
19529;2015-01-04;840;1
19181;2015-01-04;840;1
21046;2015-01-04;270;1
12943;2015-01-05;200;1
12943;2015-01-05;440;1
21095;2015-01-05;540;1
21433;2015-01-05;540;1
18664;2015-01-05;200;1
22280;2015-01-06;220;1
22287;2015-01-07;110;1
13717;2015-01-07;270;1
18067;2015-01-08;200;1
18535;2015-01-08;100;1
5609;2015-01-08;135;1
21095;2015-01-09;440;1
15529;2015-01-09;800;1
20633;2015-01-09;540;1
20633;2015-01-09;540;1
19512;2015-01-10;840;1
19512;2015-01-10;860;1
22315;2015-01-11;180;1
19522;2015-01-11;800;1
18960;2015-01-11;840;1
21050;2015-01-11;400;1
19448;2015-01-12;400;1
16146;2015-01-12;840;1
16146;2015-01-12;700;1
16146;2015-01-12;900;1
11257;2015-01-12;300;1
22319;2015-01-12;220;1
11511;2015-01-14;840;1
22337;2015-01-14;300;1
22345;2015-01-15;2100;1
22345;2015-01-15;2100;1
22345;2015-01-15;700;1
17675;2015-01-15;1260;1
22361;2015-01-16;840;1
16091;2015-01-16;280;1
12478;2015-01-16;140;1
22372;2015-01-17;450;1
12859;2015-01-17;180;1
22260;2015-01-17;900;1
22376;2015-01-17;900;1
22385;2015-01-18;900;1
19512;2015-01-19;800;1
19499;2015-01-19;900;1
21046;2015-01-19;450;1
13537;2015-01-19;2100;1
19718;2015-01-20;2300;1
22252;2015-01-20;450;1
22399;2015-01-20;400;1
21537;2015-01-21;550;1
22407;2015-01-21;900;1
22445;2015-01-23;200;1
22473;2015-01-24;120;1
22482;2015-01-24;920;1
12478;2015-01-24;1040;1
12445;2015-01-24;160;1
21801;2015-01-25;930;1
22494;2015-01-25;200;1
22494;2015-01-25;200;1
21046;2015-01-26;100;1
22539;2015-01-27;540;1
22544;2015-01-28;200;1
22548;2015-01-28;840;1
21109;2015-01-28;2750;1
16431;2015-01-28;840;1
22440;2015-01-29;550;1
22440;2015-01-29;2200;1
22566;2015-01-29;840;1
22567;2015-01-29;1500;1
22578;2015-01-30;540;1
12616;2015-02-01;840;1
22674;2015-02-02;1260;1
21046;2015-02-02;270;1
14283;2015-02-02;780;1
17420;2015-02-02;360;1
16585;2015-02-02;900;1
22710;2015-02-03;220;1
19522;2015-02-03;800;1
19522;2015-02-03;1200;1
20935;2015-02-04;780;1
22739;2015-02-04;720;1
22740;2015-02-04;1080;1
12913;2015-02-05;420;1
22751;2015-02-05;1100;1
22763;2015-02-05;1100;1
22765;2015-02-05;840;1
22766;2015-02-05;840;1
21272;2015-02-06;440;1
22790;2015-02-07;840;1
22792;2015-02-07;1100;1
18134;2015-02-08;3000;1
22710;2015-02-08;540;1
14349;2015-02-08;1100;1
21735;2015-02-09;660;1
22826;2015-02-10;2750;1
22260;2015-02-10;860;1
22830;2015-02-10;220;1
22834;2015-02-10;1100;1
16146;2015-02-11;1110;1
17241;2015-02-11;840;1
11457;2015-02-11;4500;1
11457;2015-02-11;4500;1
21176;2015-02-11;1960;1
11457;2015-02-11;4500;1
15118;2015-02-11;980;1
15118;2015-02-11;900;1
19529;2015-02-11;900;1
22846;2015-02-11;1500;1
19078;2015-02-11;980;1
19078;2015-02-11;840;1
17281;2015-02-11;2150;1
19285;2015-02-11;980;1
12786;2015-02-11;1500;1
16960;2015-02-12;740;1
19718;2015-02-12;2100;1
19168;2015-02-12;780;1
22856;2015-02-12;1650;1
15641;2015-02-12;540;1
22861;2015-02-12;280;1
16585;2015-02-12;860;1
11457;2015-02-13;2200;1
22875;2015-02-13;720;1
